_id,meleid,sap,descripcion,linea
65f87eb98d297356122ccafa,2983,LF-00000123,CAVA TERMICA FAMILIAR 65 QT C/AZUL/GRIS 2179155 COLEMAN,Linea Familia
65f87eb98d297356122ccafb,2984,LF-00000124,CAVA TERMICA FAMILIAR 120 QT C/BLANCO 3000006576 COLEMAN,Linea Familia
65f87eb98d297356122ccafc,2985,LF-00000125,PISCINA REDONDA 305X76 CM ULTRA XTRTM 26700NP INTEX,Linea Familia
65f87eb98d297356122ccafd,2986,LF-00000127,TERMO DE 590ml C/VARIOS BK59T     BIKA,Linea Familia
65f87eb98d297356122ccafe,2987,LF-00000128,TERMO DE 1900ml C/VARIOS BK19C BIKA,Linea Familia
65f87eb98d297356122ccaff,2988,LF-00000129,TERMO DE 1700ml C/VARIOS BK70B BIKA,Linea Familia
65f87eb98d297356122ccb00,2989,LF-00000130,BOTELLA DE 1600ml C/VARIOS  BK16B BIKA,Linea Familia
65f87eb98d297356122ccb01,2990,LF-00000131,BOTELLA DE 2100ml C/VARIOS BK20B BIKA,Linea Familia
65f87eb98d297356122ccb02,2991,LF-00000134,SET 2 TERMOS 14 ONZAS 70660ZCN/70660 CONTIGO,Linea Familia
65f87eb98d297356122ccb03,2992,LF-00000135,MANCUERNA HEXAGONAL 7.5 KG C/NEGRO NEXMN75 NEXFIT,Linea Familia
65f87eb98d297356122ccb04,2993,LF-00000136,MANCUERNA HEXAGONAL 12.5 KG C/NEGRO NEXMN125 NEXFIT,Linea Familia
65f87eb98d297356122ccb05,2994,LF-00000137,BARRA DE TRICEPS DE ACERO C/PLATA NEXTRB NEXFIT,Linea Familia
65f87eb98d297356122ccb06,2995,LF-00000138,BARRA HEXAGONAL DE 20KG CROMADA NEXHEX NEXFIT,Linea Familia
65f87eb98d297356122ccb07,2996,LF-00000139,BANDA DE RESISTENCIA DE POLYESTER/GOMA C/VARIOS NEXHIPBR NEXFIT,Linea Familia
65f87eb98d297356122ccb08,2997,LF-00000140,CUERDA DE SALTAR DE 4.5 M PVC NEXCSPV NEXFIT,Linea Familia
65f87eb98d297356122ccb09,2998,LF-00000141,BARRA CORPORAL DE GOMA Y HIERRO DE 2.5 KG NEXBC2 NEXFIT,Linea Familia
65f87eb98d297356122ccb0a,2999,LF-00000142,BARRA CORPORAL DE GOMA Y HIERRO DE 5 KG NEXBC5 NEXFIT,Linea Familia
65f87eb98d297356122ccb0b,3000,LF-00000143,BARRA CORPORAL DE GOMA Y HIERRO DE 7.5 KG NEXBC7 NEXFIT,Linea Familia
65f87eb98d297356122ccb0c,3001,LF-00000144,BARRA CORPORAL DE GOMA Y HIERRO DE 10 KG NEXBC10 NEXFIT,Linea Familia
65f87eb98d297356122ccb0d,3002,LF-00000145,DISCO DE PESAS DE COMPETICION C/VARIOS  5 KG NEXDCP5 NEXFIT,Linea Familia
65f87eb98d297356122ccb0e,3003,LF-00000146,DISCO DE PESAS DE COMPETICION C/VARIOS  10 KG NEXDCP10 NEXFIT,Linea Familia
65f87eb98d297356122ccb0f,3004,LF-00000147,DISCO DE PESAS DE COMPETICION C/VARIOS  15 KG NEXDCP15 NEXFIT,Linea Familia
65f87eb98d297356122ccb10,3005,LF-00000148,DISCO DE PESAS DE COMPETICION C/VARIOS  20 KG NEXDCP20 NEXFIT,Linea Familia
65f87eb98d297356122ccb11,3006,LF-00000149,BALON MEDICINAL TRADICIONAL C/AZUL  6 KG NEXBMT6 NEXFIT,Linea Familia
65f87eb98d297356122ccb12,3007,LF-00000150,BALON MEDICINAL TRADICIONAL C/AZUL  8 KG NEXBMT8 NEXFIT,Linea Familia
65f87eb98d297356122ccb13,3008,LF-00000151,BANDA DE RESISTENCIA EXTENSIVA TEJIDA  C/ROSA  NEXERTR NEXFIT,Linea Familia
65f87eb98d297356122ccb14,3009,LF-00000152,BANDA DE RESISTENCIA EXTENSIVA TEJIDA C/VERDE NEXERTV NEXFIT,Linea Familia
65f87eb98d297356122ccb15,3010,LF-00000153,BANDA DE RESISTENCIA EXTENSIVA TEJIDA C/NARANJA  NEXERTN NEXFIT,Linea Familia
65f87eb98d297356122ccb16,3011,LF-00000154,BANDA DE RESISTENCIA EXTENSIVA PEQUENA C/VARIOS NEXERS NEXFIT,Linea Familia
65f87eb98d297356122ccb17,3012,LF-00000155,BANDA DE RESISTENCIA EXTENSIVA MEDIANA C/VARIOS NEXERM NEXFIT,Linea Familia
65f87eb98d297356122ccb18,3013,LF-00000156,BANDA DE RESISTENCIA EXTENSIVA GRANDE C/VARIOS NEXERB NEXFIT,Linea Familia
65f87eb98d297356122ccb19,3014,LF-00000157,SET DE BARRAS PARALELAS C/AMARILLO NEXEQBAR NEXFIT,Linea Familia
65f87eb98d297356122ccb1a,3015,LF-00000158,BANCA DE ABDOMINALES C/NEGRO NEXSIT NEXFIT,Linea Familia
65f87eb98d297356122ccb1b,3016,LF-00000159,BANCA DE ABDOMINALES EXTENDIDA C/NEGRO NEXSITEX NEXFIT,Linea Familia
65f87eb98d297356122ccb1c,3017,LF-00000160,BARRA DE PARED PARA CALISTENIA C/NEGRO NEXBAR NEXFIT,Linea Familia
65f87eb98d297356122ccb1d,3018,LF-00000161,SET DE MANCUERNA DE 30 KILOS NEXMN30SET NEXFIT,Linea Familia
65f87eb98d297356122ccb1e,3019,LF-00000162,BARRA CURVA Z NEXZCB47OB/NEXCRLBAR NEXFIT,Linea Familia
65f87eb98d297356122ccb1f,3020,LF-00000163,ASPIRADORA INDUSTRIAL DE 6 GALONES C/NEGRO SL18116P STANLEY,Linea Familia
65f87eb98d297356122ccb20,3021,LF-00000164,ASPIRADORA INDUSTRIAL DE 16 GALONES C/PLATA SL1860116B STANLEY,Linea Familia
65f87eb98d297356122ccb21,3022,LF-00000165,ASPIRADORA INDUSTRIAL DE 12 GALONES C/NEGRO SL18199P STANLEY,Linea Familia
65f87eb98d297356122ccb22,3023,LF-00000187,SILLA BABY C/VERDE MANZANA 6831-3,Linea Innovar
65f87eb98d297356122ccb23,3024,LF-00000188,SILLA BABY C/BLANCA 6831-5,Linea Innovar
65f87eb98d297356122ccb24,3025,LF-00000200,ESCALON PLEGABLE BL/NG 2582 SALCOS,Linea Innovar
65f87eb98d297356122ccb25,3026,LF-00000201,ESCALON PLEGABLE C/VARIOS 137056/ZTZDD014/4003368137056 SALCOS,Linea Innovar
65f87eb98d297356122ccb26,3027,LF-00000208,TERMO SPORT 5 GAL AZ A071912/IG42115 IGLOO,Linea Innovar
65f87eb98d297356122ccb27,3028,LF-00000210,TERMO POPOTAMO 8L C/VARIOS 7592325120080/120080/PTETE08 DECOCAR,Linea Innovar
65f87eb98d297356122ccb28,3029,LF-00000211,TERMO POPOTAMO 19L C/VARIOS 7592325001501/5001501/PTETE19 DECOCAR,Linea Innovar
65f87eb98d297356122ccb29,3030,LF-00000224,ALMOHADA QUEEN 1100G AQP/ANKPQN1023 ANKARA,Linea Familia
65f87eb98d297356122ccb2a,3031,LF-00000225,ALMOHADA KING 1300G AKP ANKARA,Linea Familia
65f87eb98d297356122ccb2b,3032,LF-00000226,BICICLETA RIN 29 C/VARIOS 29COMET MOUNTBIKE,Linea Familia
65f87eb98d297356122ccb2c,3033,LF-00000227,BICICLETA RIN 27 C/VARIOS 27AEROLITE MOUNTBIKE,Linea Familia
65f87eb98d297356122ccb2d,3034,LF-00000228,BICICLETA RIN 24 C/VARIOS 24SCONT MOUNTBIKE,Linea Familia
65f87eb98d297356122ccb2e,3035,LF-00000229,BICICLETA RIN 20 C/VARIOS 20BB MOUNTBIKE,Linea Familia
65f87eb98d297356122ccb2f,3036,LF-00000230,SCOOTER A6 P/NINOS AA00001163 SEGWAY,Linea Familia
65f87eb98d297356122ccb30,3037,LF-00000231,COMBO CAVA CHILLER 3 PZAS C/AZUL 2199113 COLEMAN,Linea Familia
65f87eb98d297356122ccb31,3038,LF-00000232,CAVA TERMICA FAMILIAR 62 QT C/GRIS 3000006487 COLEMAN,Linea Familia
65f87eb98d297356122ccb32,3039,LF-00000233,CAVA TERMICA 16 QT C/AZUL 2160841 COLEMAN,Linea Familia
65f87eb98d297356122ccb33,3040,LF-00000234,ALMOHADA TWIN PILLOTEX INDIVIDUAL PTT CANNON,Linea Familia
65f87eb98d297356122ccb34,3041,LF-00000235,SET DE BANDAS DE RESISTENCIA 9PZAS C/VARIOS NEXSET9RS NEXFIT,Linea Familia
65f87eb98d297356122ccb35,3042,LF-00000239,CENTRO DE JUEGOS ACUATICO DE DINOSAURIOS 56132NP INTEX,Linea Familia
65f87eb98d297356122ccb36,3043,LF-00000240,FLOTADOR INFLABLE TRANSPARENTE C/ESCARCHA 56274NP INTEX,Linea Familia
65f87eb98d297356122ccb37,3044,LF-00000241,FLOTADOR DE BRAZOS INFANTIL 56665EU INTEX,Linea Familia
65f87eb98d297356122ccb38,3045,LF-00000242,SILLAS INFLABLES 2 COLORES 56802EU INTEX,Linea Familia
65f87eb98d297356122ccb39,3046,LF-00000243,MINI PISCINA DESMONTABLE 122x122x30CM 57173NP INTEX,Linea Familia
65f87eb98d297356122ccb3a,3047,LF-00000244,FLOTADOR INFLABLE FLAMINGO 57558NP INTEX,Linea Familia
65f87eb98d297356122ccb3b,3048,LF-00000245,COLCHON INFLABLE TWIN C/GRIS 64112 INTEX,Linea Familia
65f87eb98d297356122ccb3c,3049,LF-00000246,COLCHON INFLABLE TWIN C/BEIGE 64177 INTEX,Linea Familia
65f87eb98d297356122ccb3d,3050,LF-00000247,COLCHON INFLABLE QUEEN C/BEIGE 64179 INTEX,Linea Familia
65f87eb98d297356122ccb3e,3051,LF-00000248,SOFA INFLABLE C/GRIS 66552NP INTEX,Linea Familia
65f87eb98d297356122ccb3f,3052,LF-00000249,SILLA INFLABLE EMPIRE 68582NP INTEX,Linea Familia
65f87eb98d297356122ccb40,3053,LF-00000251,BICICLETA ESTATICA C/NEGRO 9656104/ND211007/6104,Linea Familia
65f87eb98d297356122ccb41,3054,LF-00000256,BICICLETA ESTATICA SPINNING BIKE C/BLUETOOTH Q100B/Q100 OVICX,Linea Familia
65f87eb98d297356122ccb42,3055,LF-00000257,ALMOHADA TWIN/FULL 950 GR ATFP/ANKPT1023 ANKARA,Linea Familia
65f87eb98d297356122ccb43,3056,LF-00000258,CAVA TERMICA FAMILIAR 54 QT C/ROJO 3000006615/6150 COLEMAN,Linea Familia
65f87eb98d297356122ccb44,3057,LF-00000259,PISCINA REDONDA 10X30 28206NP INTEX,Linea Familia
65f87eb98d297356122ccb45,3058,LF-00000260,COLCHON INFLABLE QUEEN C/GRIS 64413ED INTEX,Linea Familia
65f87eb98d297356122ccb46,3059,LF-00000284,SET DE PESAS NEOPRENO 12KG C/RACK PLEGABLE NEXPS12 NEXFIT,Linea Familia
65f87eb98d297356122ccb47,3060,LF-00000293,BARRA OLIMPICA 20KG ACERO INOX. NEXOBAROB86/NEXBO NEXFIT,Linea Familia
65f87eb98d297356122ccb48,3061,LF-00000297,COLLARIN DE SEGURIDAD ACERO P/BARRAS 50MM 2 PZAS NEXCL50A/NEXCRB NEXFIT,Linea Familia
65f87eb98d297356122ccb49,3062,LF-00000325,ALMOHADA FULL ANKARA ELEMENTAL AFMF ANKARA,Linea Familia
65f87eb98d297356122ccb4a,3063,LH-00000006,BATIDORA DE PEDESTAL 5 LT 10 VELOCIDADES C/PLATA KSM150PSCU KITCHENAID,Linea Hogar
65f87eb98d297356122ccb4b,3064,LH-00000008,BATIDORA DE PEDESTAL 5 LT 10 VELOCIDADES C/ICE KSM150PSIC KITCHENAID,Linea Hogar
65f87eb98d297356122ccb4c,3065,LH-00000009,BATIDORA DE PEDESTAL 5 LT 10 VELOCIDADES C/NEGRO KSM150PSOB KITCHENAID,Linea Hogar
65f87eb98d297356122ccb4d,3066,LH-00000010,BATIDORA DE PEDESTAL 5 LT 10 VELOCIDADES C/PISTACHO KSM150PSPT KITCHENAID,Linea Hogar
65f87eb98d297356122ccb4e,3067,LH-00000012,BATIDORA DE PEDESTAL 5 LT 10 VELOCIDADES C/BLANCO KSM150PSWH KITCHENAID,Linea Hogar
65f87eb98d297356122ccb4f,3068,LH-00000019,PLANCHA A VAPOR 14010 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb50,3069,LH-00000021,PLANCHA A VAPOR 14210R HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb51,3070,LH-00000024,MAQUINA D/COSER 2250 SINGER,Linea Hogar
65f87eb98d297356122ccb52,3071,LH-00000034,OLLA DE/COCCION LENTA 33140V HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb53,3072,LH-00000041,SARTEN ELECT. C/NEGRO 38526 PROCTOR SILEX,Linea Hogar
65f87eb98d297356122ccb54,3073,LH-00000043,ARROCERA C/BLANCO 7 TZAS 4728012000 OSTER,Linea Hogar
65f87eb98d297356122ccb55,3074,LH-00000046,LICUADORA 10 VELOCIDADES  50128 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb56,3075,LH-00000048,LICUADORA 10 VELOCIDADES 50166 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb57,3076,LH-00000049,LICUADORA 14 VELOCIDADES 54220 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb58,3077,LH-00000050,LICUADORA 4 VELOCIDADES 58148 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb59,3078,LH-00000051,LICUADORA 2 EN 1 58149 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb5a,3079,LH-00000052,LICUADORA 4 VELOCIDADES 58615 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb5b,3080,LH-00000058,BATIDORA DE PEDESTAL 64650 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb5c,3081,LH-00000059,BATIDORA DE PEDESTAL 64654 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb5d,3082,LH-00000060,BATIDORA DE PEDESTAL 64695N HAMILTON BEAC,Linea Hogar
65f87eb98d297356122ccb5e,3083,LH-00000061,BATIDORA DE PEDESTAL 64698 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb5f,3084,LH-00000064,PROCESADOR D/ALIMENTO 70550R HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb60,3085,LH-00000065,PROCESADOR D/ALIMENTO 72850 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb61,3086,LH-00000068,CUCHILLO ELECT. ACERO INOX. C/NEGRO 74275Z HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb62,3087,LH-00000071,ABRELATA ELECT. ACERO INOX C/NEGRO 76380Z HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb63,3088,LH-00000072,ABRELATA ELECT. ACERO INOX. C/ROJO 76388R HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb64,3089,LH-00000073,ABRELATA ELECT. ACERO INOX. C/PLATA 76700 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb65,3090,LH-00000091,SANDWICHERA 2 REBANADA C/NEGRO CKSTSM2885 OSTER,Linea Hogar
65f87eb98d297356122ccb66,3091,LH-00000100,MASAJEADOR FB5X CONAIR,Linea Hogar
65f87eb98d297356122ccb67,3092,LH-00000111,PLANCHA A VAPOR IR1810 BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccb68,3093,LH-00000112,PLANCHA A VAPOR IR1811 BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccb69,3094,LH-00000118,ARROCERA 3 TZAS RC503 BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccb6a,3095,LH-00000120,COCINA ELECT. PORTATIL C/NEGRO SB1001B BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccb6b,3096,LH-00000127,HORNO TOSTADOR ELECT. 10 LT C/PLATA  TSSTTV10LTB OSTER,Linea Hogar
65f87eb98d297356122ccb6c,3097,LH-00000132,MAQUINA D/COSER 8280 SINGER,Linea Hogar
65f87eb98d297356122ccb6d,3098,LH-00000147,LICUADORA 2 VELOCIDADES 46515 OSTER,Linea Hogar
65f87eb98d297356122ccb6e,3099,LH-00000150,BATIDORA DE PEDESTAL MX900 BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccb6f,3100,LH-00000151,BATIDORA DE PEDESTAL MX900R C/ROJO BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccb70,3101,LH-00000160,LICUADORA 54221 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb71,3102,LH-00000161,LICUADORA 58614 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb72,3103,LH-00000182,LICUADORA Â 10 VELOCIDADES BLBD210PP BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccb73,3104,LH-00000183,LICUADORA Â 10 VELOCIDADES BLBD210PB BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccb74,3105,LH-00000205,SARTEN ELECT. C/NEGRO CKSTSKFM12WT OSTER,Linea Hogar
65f87eb98d297356122ccb75,3106,LH-00000206,WAFLERA / SANDWICHERA CG120W OSTER,Linea Hogar
65f87eb98d297356122ccb76,3107,LH-00000207,SANDWICHERA C/GRIS CKSTPA2880 OSTER,Linea Hogar
65f87eb98d297356122ccb77,3108,LH-00000212,BATIDORA DE PEDESTAL 5 LT 10 VELOCIDADES C/ROJO KSM150PSER KITCHENAID,Linea Hogar
65f87eb98d297356122ccb78,3109,LH-00000216,BATIDORA DE INMERSION 2 VELOCIDADES C/ROJO KHB1231ER KITCHENAID,Linea Hogar
65f87eb98d297356122ccb79,3110,LH-00000244,PARRILLA DE PRENSA 3 EN 1 C/NEGRO GR11 CUISINART,Linea Hogar
65f87eb98d297356122ccb7a,3111,LH-00000258,EXPRIMIDOR DE CITRICOS 32 ONZAS C/BLANCO CJ625 BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccb7b,3112,LH-00000260,LICUADORA 10 VELOCIDADES C/ROJO BLBD210PR BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccb7c,3113,LH-00000261,LICUADORA 10 VELOCIDADES C/BLANCO BLBD210PW BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccb7d,3114,LH-00000280,LICUADORA 2 EN 1 C/ROJO 58144 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb7e,3115,LH-00000281,PLANCHA A VAPOR C/AZUL 19701 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb7f,3116,LH-00000282,PLANCHA A VAPOR C/AZUL 19800F HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb80,3117,LH-00000284,SANDWICHERA  C/PRENSA C/ROJO 25462Z HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb81,3118,LH-00000285,EXPRIMIDOR DE CITRICOS C/BLANCO 66332PS PROCTOR SILEX,Linea Hogar
65f87eb98d297356122ccb82,3119,LH-00000289,BATIDORA DE PEDESTAL 6 VELOCIDADES C/NEGRO 63325 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb83,3120,LH-00000291,BATIDORA DE MANO DE 5 VELOCIDADES C/NEGRO 62507 PROCTOR SILEX,Linea Hogar
65f87eb98d297356122ccb84,3121,LH-00000292,BATIDOR DE MANO DE 5 VELOCIDADES C/BLANCO 62509 PROCTOR SILEX,Linea Hogar
65f87eb98d297356122ccb85,3122,LH-00000297,ABRIDOR DE VINO C/NEGRO 76610 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb86,3123,LH-00000298,PLANCHA A VAPOR 11555 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb87,3124,LH-00000304,PARRILLERA COMPACTA C/NEGRO 25218P PROCTOR SILEX,Linea Hogar
65f87eb98d297356122ccb88,3125,LH-00000305,PARRILLERA C/NEGRO 31605N HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb89,3126,LH-00000311,CAFETERA ESPRESO DE 4 TZAS C/NEGRO BVSTEM3299 OSTER,Linea Hogar
65f87eb98d297356122ccb8a,3127,LH-00000313,PLANCHA A VAPOR ICR07X BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccb8b,3128,LH-00000315,CAFETERA DE 5 TZAS C/PLATA CM0755S BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccb8c,3129,LH-00000317,EXPRIMIDOR DE CITRICOS C/BLANCO CJ650W BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccb8d,3130,LH-00000323,EXTRACTOR D/JUGO FPSTJU407W OSTER,Linea Hogar
65f87eb98d297356122ccb8e,3131,LH-00000327,FREIDORA D/AIRE DIGITAL C/NEGRO BREAFB5009 BREMEN,Linea Hogar
65f87eb98d297356122ccb8f,3132,LH-00000333,BATIDORA DE PEDESTAL 4.3 LT 10 VELOCIDADES C/BLANCO K45SSWH KITCHENAID,Linea Hogar
65f87eb98d297356122ccb90,3133,LH-00000335,ACCESORIO HERRAMIENTA KSMVSA TRITURADORA KITCHENAID,Linea Hogar
65f87eb98d297356122ccb91,3134,LH-00000340,LICUADORA 10 VELOCIDADES BLBD210PV C/MORADO BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccb92,3135,LH-00000341,LICUADORA 10 VELOCIDADES BLBD210GPW C/BLANCO BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccb93,3136,LH-00000342,PICADOR DE 3 TZAS HC300B C/NEGRO BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccb94,3137,LH-00000348,SECADOR P/CABELLO C/BLANCO 247VH CONAIR,Linea Hogar
65f87eb98d297356122ccb95,3138,LH-00000349,KIT DE CORTE 19 PZAS RG040A/HC1095A REMINGTON,Linea Hogar
65f87eb98d297356122ccb96,3139,LH-00000362,PANINI MAKER C/PLATA PAN24535 BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccb97,3140,LH-00000365,PLANCHA VAPOR 14105 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb98,3141,LH-00000373,PLANCHA P/CABELLO S9960/S8500 REMINGTON,Linea Hogar
65f87eb98d297356122ccb99,3142,LH-00000377,SECADOR P/CABELLO D3015 REMINGTON,Linea Hogar
65f87eb98d297356122ccb9a,3143,LH-00000378,PLANCHA A VAPOR C/AZUL CIELO IRBD100 BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccb9b,3144,LH-00000384,PISTOLA DE VAPOR SILEX 11579,Linea Hogar
65f87eb98d297356122ccb9c,3145,LH-00000386,BATIDORA DE PEDESTAL 7 VELOCIDADES 63390 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccb9d,3146,LH-00000452,ASPIRADORA PARA SECO VC2310 SANKEY,Linea Hogar
65f87eb98d297356122ccb9e,3147,LH-00000558,AFEITADORA P/BARBA MG3710 RECARGABLE 6 EN 1 PHILIPS,Linea Hogar
65f87eb98d297356122ccb9f,3148,LH-00000559,AFEITADORA P/BARBA MG3730 RECARGABLE 8 EN 1 PHILIPS,Linea Hogar
65f87eb98d297356122ccba0,3149,LH-00000561,AFEITADORA P/BARBA QP2510 RECARGABLE PHILIPS,Linea Hogar
65f87eb98d297356122ccba1,3150,LH-00000562,AFEITADORA P/BARBA RECARGABLE QP2521 PHILIPS,Linea Hogar
65f87eb98d297356122ccba2,3151,LH-00000570,TOSTIAREPA DE 6 UNDS CKSTAM0513 C/NEGRO OSTER,Linea Hogar
65f87eb98d297356122ccba3,3152,LH-00000594,MAQUINA DE COSER 1412 SINGER,Linea Hogar
65f87eb98d297356122ccba4,3153,LH-00000595,MAQUINA DE HELADO ROJO/BLANCO KICA0WH KITCHENAID,Linea Hogar
65f87eb98d297356122ccba5,3154,LH-00000623,TETERA C/PLATA 40868 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccba6,3155,LH-00000626,BATIDORA DE PEDESTAL 6 VELOCIDADES 64693 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccba7,3156,LH-00000629,LICUADORA 54224MX HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccba8,3157,LH-00000637,CAFETERA DE 12 TZAS C/NEGRO CM0941B BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccba9,3158,LH-00000645,OLLA DE PRESION 5.5 LT PC500 BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccbaa,3159,LH-00000646,OLLA DE PRESION 7 LT PC700 BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccbab,3160,LH-00000647,OLLA DE PRESION 9 LT PC900 BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccbac,3161,LH-00000649,SANDWICHERA/WAFFLERA 3 EN 1 G49T BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccbad,3162,LH-00000650,CAFETERA DE 40 TZAS CMU4010 BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccbae,3163,LH-00000663,PLANCHA A VAPOR C/BLANCO MORADO PIV7177 PREMIUN,Linea Hogar
65f87eb98d297356122ccbaf,3164,LH-00000666,VENTILADOR DE 42 PULG DE TORRE C/NEGRO PFT423R PREMIUM,Linea Hogar
65f87eb98d297356122ccbb0,3165,LH-00000696,VENTILADOR 2 VELOCIDADES CON LUZ 2000016505 COLEMAN,Linea Familia
65f87eb98d297356122ccbb1,3166,LH-00000697,VENTILADOR 2 VELOCIDADES DE BATERIA 2000016492 COLEMAN,Linea Familia
65f87eb98d297356122ccbb2,3167,LH-00000707,PLANCHA A VAPOR 14882 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccbb3,3168,LH-00000709,WAFLERA C/PLATA 26030C HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccbb4,3169,LH-00000713,LICUADORA 5 VELOCIDADES 53602 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccbb5,3170,LH-00000716,SECADOR P/CABELLO C/NEGRO D5000 REMINGTON,Linea Hogar
65f87eb98d297356122ccbb6,3171,LH-00000719,BATIDORA D/MANO 5 VELOCIDADES  MX1500W BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccbb7,3172,LH-00000727,LICUADORA 2 VELOCIDAD C/BLANCO BLBD202PW BLACK & DECKER,Linea Hogar
65f87eb98d297356122ccbb8,3173,LH-00000731,MEZCLADOR D/BEBIDAS 28 ONZAS 730C HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccbb9,3174,LH-00000732,CAFETERA DE 12 TZAS C/NEGRO KCM1208OB KITCHENAID,Linea Hogar
65f87eb98d297356122ccbba,3175,LH-00000733,PLANCHA DE CERAMICA  REVERSIBLE 38519R HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccbbb,3176,LH-00000744,PARRILLA DUAL 38546 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccbbc,3177,LH-00000745,BATIDORA DE PEDESTAL C/ROJO 64699 HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccbbd,3178,LH-00000748,LICUADORA 4 VELOCIDADES C/ROJO 58147R HAMILTON BEACH,Linea Hogar
65f87eb98d297356122ccbbe,3179,LH-00000749,FREIDORA DE AIRE DIGITAL C/BLANCO BREAFW5009 BREMEN,Linea Hogar
65f87eb98d297356122ccbbf,3180,LH-00000751,SILLA PLEGABLE C/NEGRO 2000032007 COLEMAN,Linea Familia
65f87eb98d297356122ccbc0,3181,LH-00000768,SILLA PLEGABLE C/ROJA 2000020258 COLEMAN,Linea Familia
65f87eb98d297356122ccbc1,3182,LH-00000770,VENTILADOR 30 PULG PFT307 PREMIUM,Linea Hogar
65f87eb98d297356122ccbc2,3183,LH-00000781,BATIDORA DE PEDESTAL 6 VELOCIDADES 4 LT C/GRIS BRESMS4020 BREMEN,Linea Hogar
65f87eb98d297356122ccbc3,3184,LH-00000782,BATIDORA DE PEDESTAL 6 VELOCIDADES 4 LT C/NEGRO BRESMB4020 BREMEN,Linea Hogar
